region,environment,basin,sub_basin,year,total_surveyed_area,vegetation,area,veg_percent_of_total_area,y_on_y_veg_area_change,y_on_y_veg_percent_change,standardised_score
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2009,2346.99727,Non-Remnant Vegetation,12756.6,5.43529,15,0.12,81
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2011,2346.99727,Non-Remnant Vegetation,12763.3,5.43813,6.6,0.05,81
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2013,2346.99727,Non-Remnant Vegetation,12808.7,5.45747,45.4,0.36,81
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2015,2346.99727,Non-Remnant Vegetation,12841.1,5.4713,32.5,0.25,81
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2017,2346.99727,Non-Remnant Vegetation,12888.8,5.49159,47.6,0.37,81
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2019,2346.99727,Non-Remnant Vegetation,12925.1,5.5071,36.4,0.28,81
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2021,2346.99727,Non-Remnant Vegetation,15291.7,6.51541,2366.5,18.31,84
Burdekin,Freshwater,Burdekin,Cape Campaspe,pre_clear,2346.99726,Remnant Vegetation,234699.7,100,0,0,80
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_1997,2346.99727,Remnant Vegetation,223404.3,95.18727,-11295.5,-4.81,20
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_1999,2346.99727,Remnant Vegetation,222355,94.74021,-1049.3,-0.47,42
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2000,2346.99727,Remnant Vegetation,221583.8,94.4116,-771.2,-0.35,48
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2001,2346.99728,Remnant Vegetation,220955.8,94.14405,-627.9,-0.28,52
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2003,2346.99728,Remnant Vegetation,220529.8,93.96253,-426,-0.19,56
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2005,2346.99728,Remnant Vegetation,220418.2,93.91498,-111.6,-0.05,70
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2006,2346.99727,Remnant Vegetation,220213.1,93.82759,-205.1,-0.09,62
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2006b,2346.99727,Remnant Vegetation,220204,93.82371,-9.1,-0,80
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2007,2346.99727,Remnant Vegetation,220199.6,93.82182,-4.4,-0,80
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2009,2346.99727,Remnant Vegetation,220184.6,93.81544,-15,-0.01,79
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2011,2346.99727,Remnant Vegetation,220177.9,93.8126,-6.6,-0,80
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2013,2346.99727,Remnant Vegetation,220127.9,93.79127,-50.1,-0.02,76
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2015,2346.99727,Remnant Vegetation,220095.4,93.77744,-32.5,-0.01,77
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2017,2346.99727,Remnant Vegetation,220047.8,93.75715,-47.6,-0.02,76
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2019,2346.99727,Remnant Vegetation,220011.4,93.74165,-36.4,-0.02,77
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2021,2346.99727,Remnant Vegetation,217644.7,92.73325,-2366.7,-1.08,20
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_1997,2346.99727,Water,1758.5,0.74927,0,0,80
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_1999,2346.99727,Water,1758.5,0.74927,0,0,80
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2000,2346.99727,Water,1758.5,0.74927,0,0,80
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2001,2346.99728,Water,1758.5,0.74927,0,0,80
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2003,2346.99728,Water,1758.5,0.74927,0,0,80
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2005,2346.99728,Water,1758.5,0.74927,0,0,80
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2006,2346.99727,Water,1758.5,0.74927,0,0,80
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2006b,2346.99727,Water,1758.5,0.74927,0,0,80
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2007,2346.99727,Water,1758.5,0.74927,0,0,80
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2009,2346.99727,Water,1758.5,0.74927,0,0,80
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2011,2346.99727,Water,1758.5,0.74927,0,0,80
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2013,2346.99727,Water,1763.2,0.75126,4.7,0.27,81
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2015,2346.99727,Water,1763.2,0.75126,0,0,80
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2017,2346.99727,Water,1763.2,0.75126,0,0,80
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2019,2346.99727,Water,1763.2,0.75126,0,0,80
Burdekin,Freshwater,Burdekin,Cape Campaspe,remnant_2021,2346.99727,Water,1763.4,0.75134,0.2,0.01,81
Dry Tropics,Freshwater,Black,Crystal Creek,pre_clear,70.83766,Non-Remnant Vegetation,0,0,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_1997,70.83766,Non-Remnant Vegetation,717.4,10.12755,717.4,100,99
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_1999,70.83766,Non-Remnant Vegetation,717.4,10.12755,0,-0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2000,70.83766,Non-Remnant Vegetation,720.6,10.172790000000001,3.2,0.45,81
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2001,70.83766,Non-Remnant Vegetation,720.6,10.17318,0,0,81
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2003,70.83766,Non-Remnant Vegetation,724.3,10.22445,3.6,0.5,81
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2005,70.83766,Non-Remnant Vegetation,724.5,10.22802,0.3,0.03,81
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2006,70.83766,Non-Remnant Vegetation,724.5,10.22802,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2006b,70.83766,Non-Remnant Vegetation,724.5,10.22802,0,-0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2007,70.83766,Non-Remnant Vegetation,724.5,10.22802,0,-0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2009,70.83766,Non-Remnant Vegetation,724.5,10.22802,0,-0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2011,70.83766,Non-Remnant Vegetation,728,10.27709,3.5,0.48,81
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2013,70.83766,Non-Remnant Vegetation,728,10.27709,0,-0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2015,70.83766,Non-Remnant Vegetation,729.8,10.30293,1.8,0.25,81
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2017,70.83766,Non-Remnant Vegetation,730.1,10.30656,0.3,0.04,81
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2019,70.83766,Non-Remnant Vegetation,732.2,10.3366,2.1,0.29,81
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2021,70.83766,Non-Remnant Vegetation,724.2,10.22375,-8,-1.09,20
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_1997,70.83766,Plantation,1.5,0.02072,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_1999,70.83766,Plantation,1.5,0.02072,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2000,70.83766,Plantation,1.5,0.02072,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2001,70.83766,Plantation,1.5,0.02072,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2003,70.83766,Plantation,1.5,0.02072,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2005,70.83766,Plantation,1.5,0.02072,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2006,70.83766,Plantation,1.5,0.02072,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2006b,70.83766,Plantation,1.5,0.02072,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2007,70.83766,Plantation,1.5,0.02072,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2009,70.83766,Plantation,1.5,0.02072,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2011,70.83766,Plantation,1.5,0.02072,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2013,70.83766,Plantation,1.5,0.02072,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2015,70.83766,Plantation,1.5,0.02072,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2017,70.83766,Plantation,1.5,0.02072,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2019,70.83766,Plantation,1.5,0.02072,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2021,70.83766,Plantation,1.5,0.02075,0,0.12,81
Dry Tropics,Freshwater,Black,Crystal Creek,pre_clear,70.83766,Remnant Vegetation,7071.3,99.82457,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_1997,70.83766,Remnant Vegetation,6352.5,89.67674,-718.8,-10.17,18
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_1999,70.83766,Remnant Vegetation,6352.5,89.67674,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2000,70.83766,Remnant Vegetation,6349.3,89.63151,-3.2,-0.05,70
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2001,70.83766,Remnant Vegetation,6349.3,89.63112,0,-0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2003,70.83766,Remnant Vegetation,6345.6,89.57985,-3.6,-0.06,69
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2005,70.83766,Remnant Vegetation,6345.4,89.57627,-0.3,-0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2006,70.83766,Remnant Vegetation,6345.4,89.57627,0,-0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2006b,70.83766,Remnant Vegetation,6345.4,89.57627,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2007,70.83766,Remnant Vegetation,6345.4,89.57627,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2009,70.83766,Remnant Vegetation,6345.4,89.57627,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2011,70.83766,Remnant Vegetation,6341.9,89.5272,-3.5,-0.05,69
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2013,70.83766,Remnant Vegetation,6341.9,89.5272,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2015,70.83766,Remnant Vegetation,6340.1,89.50137,-1.8,-0.03,75
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2017,70.83766,Remnant Vegetation,6339.8,89.49774,-0.3,-0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2019,70.83766,Remnant Vegetation,6337.7,89.4677,-2.1,-0.03,74
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2021,70.83766,Remnant Vegetation,6345.7,89.58052,8,0.13,81
Dry Tropics,Freshwater,Black,Crystal Creek,pre_clear,70.83766,Water,12.4,0.17543,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_1997,70.83766,Water,12.4,0.17498,0,-0.26,53
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_1999,70.83766,Water,12.4,0.17498,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2000,70.83766,Water,12.4,0.17498,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2001,70.83766,Water,12.4,0.17498,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2003,70.83766,Water,12.4,0.17498,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2005,70.83766,Water,12.4,0.17498,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2006,70.83766,Water,12.4,0.17498,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2006b,70.83766,Water,12.4,0.17498,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2007,70.83766,Water,12.4,0.17498,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2009,70.83766,Water,12.4,0.17498,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2011,70.83766,Water,12.4,0.17498,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2013,70.83766,Water,12.4,0.17498,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2015,70.83766,Water,12.4,0.17498,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2017,70.83766,Water,12.4,0.17498,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2019,70.83766,Water,12.4,0.17498,0,0,80
Dry Tropics,Freshwater,Black,Crystal Creek,remnant_2021,70.83766,Water,12.4,0.17498,0,0,81
Wet Tropics,Freshwater,Daintree,Daintree,pre_clear,610.70282,Non-Remnant Vegetation,0,0,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_1997,610.70282,Non-Remnant Vegetation,2961.1,4.84867,2961.1,100,99
Wet Tropics,Freshwater,Daintree,Daintree,remnant_1999,610.70282,Non-Remnant Vegetation,2980.1,4.87977,19,0.64,81
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2000,610.70282,Non-Remnant Vegetation,2980.1,4.87977,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2001,610.70282,Non-Remnant Vegetation,2980.3,4.88005,0.2,0.01,81
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2003,610.70282,Non-Remnant Vegetation,2981.6,4.8822,1.3,0.04,81
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2005,610.70282,Non-Remnant Vegetation,2984.1,4.88626,2.5,0.08,81
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2006,610.70282,Non-Remnant Vegetation,2995.4,4.9049,11.4,0.38,81
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2006b,610.70282,Non-Remnant Vegetation,2995.4,4.9049,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2007,610.70282,Non-Remnant Vegetation,2995.6,4.90512,0.1,0,81
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2009,610.70282,Non-Remnant Vegetation,2999.4,4.91139,3.8,0.13,81
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2011,610.70282,Non-Remnant Vegetation,3001.4,4.91461,2,0.07,81
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2013,610.70282,Non-Remnant Vegetation,3003,4.91729,1.6,0.05,81
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2015,610.70282,Non-Remnant Vegetation,3004.3,4.91938,1.3,0.04,81
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2017,610.70282,Non-Remnant Vegetation,3017.5,4.94105,13.2,0.44,81
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2019,610.70282,Non-Remnant Vegetation,3021.8,4.94799,4.2,0.14,81
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2021,610.70282,Non-Remnant Vegetation,3031.1,4.96332,9.4,0.31,81
Wet Tropics,Freshwater,Daintree,Daintree,remnant_1997,610.70282,Plantation,1.1,0.00181,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_1999,610.70282,Plantation,1.1,0.00181,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2000,610.70282,Plantation,1.1,0.00181,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2001,610.70282,Plantation,1.1,0.00181,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2003,610.70282,Plantation,1.1,0.00181,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2005,610.70282,Plantation,1.1,0.00181,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2006,610.70282,Plantation,1.1,0.00181,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2006b,610.70282,Plantation,1.1,0.00181,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2007,610.70282,Plantation,1.1,0.00181,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2009,610.70282,Plantation,1.1,0.00181,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2011,610.70282,Plantation,1.1,0.00181,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2013,610.70282,Plantation,1.1,0.00181,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2015,610.70282,Plantation,1.1,0.00181,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2017,610.70282,Plantation,1.1,0.00181,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2019,610.70282,Plantation,1.1,0.00181,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2021,610.70282,Plantation,1.1,0.0018,0,-0.61,36
Wet Tropics,Freshwater,Daintree,Daintree,pre_clear,610.70282,Remnant Vegetation,60955,99.81115,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_1997,610.70282,Remnant Vegetation,57997,94.96759,-2958,-4.85,20
Wet Tropics,Freshwater,Daintree,Daintree,remnant_1999,610.70282,Remnant Vegetation,57978,94.93649,-19,-0.03,74
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2000,610.70282,Remnant Vegetation,57978,94.93649,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2001,610.70282,Remnant Vegetation,57977.8,94.9362,-0.2,-0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2003,610.70282,Remnant Vegetation,57976.5,94.93405,-1.3,-0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2005,610.70282,Remnant Vegetation,57974,94.93,-2.5,-0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2006,610.70282,Remnant Vegetation,57962.6,94.91136,-11.4,-0.02,76
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2006b,610.70282,Remnant Vegetation,57962.6,94.91136,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2007,610.70282,Remnant Vegetation,57962.5,94.91113,-0.1,-0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2009,610.70282,Remnant Vegetation,57958,94.90379,-4.5,-0.01,79
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2011,610.70282,Remnant Vegetation,57955.1,94.89895,-3,-0.01,79
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2013,610.70282,Remnant Vegetation,57953.4,94.89628,-1.6,-0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2015,610.70282,Remnant Vegetation,57952.1,94.89419,-1.3,-0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2017,610.70282,Remnant Vegetation,57938.9,94.87252,-13.2,-0.02,76
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2019,610.70282,Remnant Vegetation,57934.7,94.86557,-4.2,-0.01,79
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2021,610.70282,Remnant Vegetation,57925.3,94.85019,-9.4,-0.02,77
Wet Tropics,Freshwater,Daintree,Daintree,pre_clear,610.70282,Water,115.3,0.18885,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_1997,610.70282,Water,111.1,0.18194,-4.2,-3.66,20
Wet Tropics,Freshwater,Daintree,Daintree,remnant_1999,610.70282,Water,111.1,0.18194,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2000,610.70282,Water,111.1,0.18194,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2001,610.70282,Water,111.1,0.18194,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2003,610.70282,Water,111.1,0.18194,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2005,610.70282,Water,111.1,0.18194,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2006,610.70282,Water,111.1,0.18194,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2006b,610.70282,Water,111.1,0.18194,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2007,610.70282,Water,111.1,0.18194,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2009,610.70282,Water,111.8,0.18301,0.7,0.59,81
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2011,610.70282,Water,112.8,0.18463,1,0.88,81
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2013,610.70282,Water,112.8,0.18463,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2015,610.70282,Water,112.8,0.18463,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2017,610.70282,Water,112.8,0.18463,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2019,610.70282,Water,112.8,0.18463,0,0,80
Wet Tropics,Freshwater,Daintree,Daintree,remnant_2021,610.70282,Water,112.8,0.1847,0,0.04,81
Mackay Whitsunday Isaac,Freshwater,Don,Don,pre_clear,1126.00491,Non-Remnant Vegetation,0,0,0,0,80
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_1997,1126.00491,Non-Remnant Vegetation,22982.4,20.41058,22982.4,100,99
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_1999,1126.00491,Non-Remnant Vegetation,23467.2,20.84114,484.8,2.11,81
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2000,1126.00491,Non-Remnant Vegetation,23605.2,20.96369,138,0.59,81
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2001,1126.00491,Non-Remnant Vegetation,23615.8,20.97308,10.6,0.04,81
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2003,1126.00491,Non-Remnant Vegetation,23647.2,21.00098,31.4,0.13,81
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2005,1126.00491,Non-Remnant Vegetation,23681.5,21.03146,34.3,0.15,81
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2006,1126.00491,Non-Remnant Vegetation,23799,21.13576,117.4,0.5,81
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2006b,1126.00491,Non-Remnant Vegetation,23799,21.13576,0,0,80
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2007,1126.00491,Non-Remnant Vegetation,23812.8,21.14808,13.9,0.06,81
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2009,1126.00491,Non-Remnant Vegetation,23837.6,21.17007,24.8,0.1,81
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2011,1126.00491,Non-Remnant Vegetation,23927.4,21.24986,89.8,0.38,81
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2013,1126.00491,Non-Remnant Vegetation,24059.1,21.36682,131.7,0.55,81
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2015,1126.00491,Non-Remnant Vegetation,24186.6,21.48002,127.5,0.53,81
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2017,1126.00491,Non-Remnant Vegetation,24300.3,21.58101,113.7,0.47,81
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2019,1126.00491,Non-Remnant Vegetation,24347,21.62249,46.7,0.19,81
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2021,1126.00491,Non-Remnant Vegetation,24621.4,21.86619,274.4,1.13,81
Mackay Whitsunday Isaac,Freshwater,Don,Don,pre_clear,1126.00491,Remnant Vegetation,112540.5,99.94671,0,0,80
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_1997,1126.00491,Remnant Vegetation,89447.5,79.43793,-23093,-20.52,16
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_1999,1126.00491,Remnant Vegetation,88962.7,79.00737,-484.8,-0.54,39
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2000,1126.00491,Remnant Vegetation,88825.5,78.88556,-137.2,-0.15,58
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2001,1126.00491,Remnant Vegetation,88815,78.87618,-10.6,-0.01,78
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2003,1126.00491,Remnant Vegetation,88783.5,78.84827,-31.4,-0.04,73
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2005,1126.00491,Remnant Vegetation,88749.2,78.8178,-34.3,-0.04,73
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2006,1126.00491,Remnant Vegetation,88631.8,78.71349,-117.4,-0.13,59
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2006b,1126.00491,Remnant Vegetation,88631.8,78.71349,0,0,80
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2007,1126.00491,Remnant Vegetation,88617.9,78.70117,-13.9,-0.02,77
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2009,1126.00491,Remnant Vegetation,88590.4,78.67675,-27.5,-0.03,74
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2011,1126.00491,Remnant Vegetation,88500.6,78.59696,-89.8,-0.1,61
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2013,1126.00491,Remnant Vegetation,88368.9,78.48,-131.7,-0.15,58
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2015,1126.00491,Remnant Vegetation,88241.4,78.3668,-127.5,-0.14,59
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2017,1126.00491,Remnant Vegetation,88127.7,78.26581,-113.7,-0.13,59
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2019,1126.00491,Remnant Vegetation,88081,78.22433,-46.7,-0.05,70
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_2021,1126.00491,Remnant Vegetation,87796,77.97126,-285,-0.32,50
Mackay Whitsunday Isaac,Freshwater,Don,Don,pre_clear,1126.00491,Water,60,0.05329,0,0,80
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_1997,1126.00491,Water,170.6,0.15149,110.6,100,99
Mackay Whitsunday Isaac,Freshwater,Don,Don,remnant_1999,1126.00491,Water,170.6,0.15149,0,-0,80
