Data Source,Region,Basin,Catchment,Site Code,Site Name,Latitude,Longitude,Datum,Sample Reference,Sampling Year,Date Time,Collection Method,Sampling Depth (m),Laboratory,Analysis Method,Analyte Group,Analyte,Operator,Value,Unit,Quality Code,Comment,Project Name,Project Description
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338125","2017-2018","24/02/2018 09:00","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Total Kjeldahl phosphorus as P","","0.84","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338125","2017-2018","24/02/2018 09:00","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Total nitrogen as N","","2.32","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338125","2017-2018","24/02/2018 09:00","Manual","0.3","Chemistry Centre","Gravimetric filtration followed by combustion","Total Suspended Solids & Nutrients","Total suspended solids","","1390","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338133","2017-2018","25/02/2018 12:45","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Ammonium nitrogen as N","","0.024","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338133","2017-2018","25/02/2018 12:45","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Dissolved Kjeldahl nitrogen as N","","0.21","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338133","2017-2018","25/02/2018 12:45","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Dissolved Kjeldahl phosphorus as P","","0.02","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338133","2017-2018","25/02/2018 12:45","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Dissolved organic nitrogen as N","","0.18","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338133","2017-2018","25/02/2018 12:45","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Dissolved organic phosphorus as P","<","0.02","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338133","2017-2018","25/02/2018 12:45","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Filterable Reactive phosphorus as P","","0.007","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338133","2017-2018","25/02/2018 12:45","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Oxidised nitrogen as N","","0.048","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338133","2017-2018","25/02/2018 12:45","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Particulate nitrogen as N","","1.84","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338133","2017-2018","25/02/2018 12:45","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Particulate phosphorus as P","","0.66","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338133","2017-2018","25/02/2018 12:45","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Total dissolved nitrogen as N","","0.26","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338133","2017-2018","25/02/2018 12:45","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Total Kjeldahl nitrogen as N","","2.05","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338133","2017-2018","25/02/2018 12:45","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Total Kjeldahl phosphorus as P","","0.68","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338133","2017-2018","25/02/2018 12:45","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Total nitrogen as N","","2.1","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338133","2017-2018","25/02/2018 12:45","Manual","0.3","Chemistry Centre","Gravimetric filtration followed by combustion","Total Suspended Solids & Nutrients","Total suspended solids","","1680","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","340276","2017-2018","26/02/2018 12:50","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Ammonium nitrogen as N","","0.065","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","340276","2017-2018","26/02/2018 12:50","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Dissolved Kjeldahl nitrogen as N","","0.3","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","340276","2017-2018","26/02/2018 12:50","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Dissolved Kjeldahl phosphorus as P","","0.02","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","340276","2017-2018","26/02/2018 12:50","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Dissolved organic nitrogen as N","","0.23","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","340276","2017-2018","26/02/2018 12:50","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Dissolved organic phosphorus as P","<","0.02","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","340276","2017-2018","26/02/2018 12:50","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Filterable Reactive phosphorus as P","","0.015","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","340276","2017-2018","26/02/2018 12:50","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Oxidised nitrogen as N","","0.058","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","340276","2017-2018","26/02/2018 12:50","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Particulate nitrogen as N","","1.82","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","340276","2017-2018","26/02/2018 12:50","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Particulate phosphorus as P","","0.84","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","340276","2017-2018","26/02/2018 12:50","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Total dissolved nitrogen as N","","0.35","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","340276","2017-2018","26/02/2018 12:50","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Total Kjeldahl nitrogen as N","","2.11","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","340276","2017-2018","26/02/2018 12:50","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Total Kjeldahl phosphorus as P","","0.87","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","340276","2017-2018","26/02/2018 12:50","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Total nitrogen as N","","2.17","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","340276","2017-2018","26/02/2018 12:50","Manual","0.3","Chemistry Centre","Gravimetric filtration followed by combustion","Total Suspended Solids & Nutrients","Total suspended solids","","1300","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338140","2017-2018","27/02/2018 11:15","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Ammonium nitrogen as N","","0.027","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338140","2017-2018","27/02/2018 11:15","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Dissolved Kjeldahl nitrogen as N","","0.3","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338140","2017-2018","27/02/2018 11:15","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Dissolved Kjeldahl phosphorus as P","","0.03","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338140","2017-2018","27/02/2018 11:15","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Dissolved organic nitrogen as N","","0.27","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338140","2017-2018","27/02/2018 11:15","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Dissolved organic phosphorus as P","","0.02","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338140","2017-2018","27/02/2018 11:15","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Filterable Reactive phosphorus as P","","0.011","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338140","2017-2018","27/02/2018 11:15","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Oxidised nitrogen as N","","0.065","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338140","2017-2018","27/02/2018 11:15","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Particulate nitrogen as N","","1.93","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338140","2017-2018","27/02/2018 11:15","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Particulate phosphorus as P","","0.74","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338140","2017-2018","27/02/2018 11:15","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Total dissolved nitrogen as N","","0.36","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","338140","2017-2018","27/02/2018 11:15","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Total Kjeldahl nitrogen as N","","2.23","Milligrams/Litre","10","","",""
